make_model,body_type,body_type,km,Gearing Type,price
Audi A3,Sedans,Sedans,32823,Manual,20940
Audi A3,Sedans,Sedans,8589,Manual,20920
Audi A3,Station wagon,Station wagon,1015,Manual,20500
Audi A3,Compact,Compact,27357,Manual,20550
Audi A3,Sedans,Sedans,18000,Manual,20500
Audi A3,Sedans,Sedans,6830,Manual,20500
Audi A3,Sedans,Sedans,8275,Manual,20500
Audi A3,Sedans,Sedans,25000,Manual,20500
Audi A3,Sedans,Sedans,10973,Manual,20500
Audi A3,Sedans,Sedans,13500,Manual,20500
Audi A3,Sedans,Sedans,17000,Manual,20500
Audi A3,Sedans,Sedans,15829,Manual,20500
Audi A3,Sedans,Sedans,14999,Manual,20500
Audi A3,Sedans,Sedans,15750,Manual,20499
Audi A3,Sedans,Sedans,6750,Manual,20490
Audi A3,Sedans,Sedans,16316,Manual,20900
Audi A3,Sedans,Sedans,4700,Manual,20490
Audi A3,Sedans,Sedans,25884,Manual,20500
Audi A3,Sedans,Sedans,20744,Manual,20466
Audi A3,Sedans,Sedans,10,Manual,20900
Audi A3,Sedans,Sedans,4000,Manual,20490
Audi A3,Sedans,Sedans,26000,Manual,20900
Audi A3,Sedans,Sedans,28110,Manual,20900
Audi A3,Sedans,Sedans,33400,Manual,20900
Audi A3,Sedans,Sedans,26000,Manual,20900
Audi A3,Sedans,Sedans,18800,Manual,20900
Audi A3,Sedans,Sedans,21270,Manual,20900
Audi A3,Compact,Compact,10,Manual,20900
Audi A3,Sedans,Sedans,17720,Manual,20900
Audi A3,Sedans,Sedans,20717,Manual,20900
Audi A3,Sedans,Sedans,10,Manual,20900
Audi A3,Sedans,Sedans,17720,Manual,20900
Audi A3,Sedans,Sedans,23494,Manual,20900
Audi A3,Sedans,Sedans,8000,Manual,20900
Audi A3,Sedans,Sedans,27425,Manual,20900
Audi A3,Compact,Compact,6746,Manual,20900
Audi A3,Sedans,Sedans,8340,Manual,20900
Audi A3,Sedans,Sedans,10,Manual,20900
Audi A3,Sedans,Sedans,24465,Manual,20899
Audi A3,Sedans,Sedans,27350,Manual,20900
Audi A3,Station wagon,Station wagon,0,Manual,20890
Audi A3,Sedans,Sedans,7066,Manual,20890
Audi A3,Sedans,Sedans,22009,Manual,20900
Audi A3,Sedans,Sedans,16100,Manual,20890
Audi A3,Sedans,Sedans,24150,Manual,20890
Audi A3,Sedans,Sedans,26584,Manual,20890
Audi A3,Sedans,Sedans,21032,Manual,20890
Audi A3,Sedans,Sedans,1250,Manual,20889
Audi A3,Sedans,Sedans,19137,Manual,20890
Audi A3,Sedans,Sedans,7717,Manual,20890
Audi A3,Sedans,Sedans,9376,Manual,20880
Audi A3,Sedans,Sedans,20100,Manual,20880
Audi A3,Sedans,Sedans,5074,Manual,20845
Audi A3,Sedans,Sedans,21828,Manual,20840
Audi A3,Sedans,Sedans,21851,Manual,20830
Audi A3,Sedans,Sedans,15101,Manual,20450
Audi A3,Sedans,Sedans,7988,Manual,20854
Audi A3,Sedans,Sedans,20750,Manual,20800
Audi A3,Sedans,Sedans,18112,Manual,20450
Audi A3,Sedans,Sedans,10935,Manual,20450
Audi A3,Sedans,Sedans,8500,Manual,20400
Audi A3,Sedans,Sedans,19200,Manual,20400
Audi A3,Sedans,Sedans,13812,Manual,20398
Audi A3,Station wagon,Station wagon,17000,Manual,20400
Audi A3,Sedans,Sedans,15574,Manual,20400
Audi A3,Sedans,Sedans,26741,Manual,20445
Audi A3,Sedans,Sedans,5250,Manual,20390
Audi A3,Sedans,Sedans,20557,Manual,21700
Audi A3,Sedans,Sedans,20919,Manual,21700
Audi A3,Sedans,Sedans,21088,Manual,21700
Audi A3,Sedans,Sedans,20919,Manual,21700
Audi A3,Sedans,Sedans,20557,Manual,21700
Audi A3,Sedans,Sedans,3800,Manual,21695
Audi A3,Sedans,Sedans,12000,Manual,21690
Audi A3,Sedans,Sedans,14450,Manual,21790
Audi A3,Sedans,Sedans,7900,Manual,21790
Audi A3,Sedans,Sedans,4700,Manual,21790
Audi A3,Sedans,Sedans,6750,Manual,21790
Audi A3,Sedans,Sedans,12200,Manual,21800
Audi A3,Sedans,Sedans,17676,Manual,21800
Audi A3,Sedans,Sedans,25940,Manual,21800
Audi A3,Sedans,Sedans,15000,Manual,21800
Audi A3,Sedans,Sedans,14160,Manual,21800
Audi A3,Sedans,Sedans,25000,Manual,21790
Audi A3,Sedans,Sedans,27000,Manual,21790
Audi A3,Sedans,Sedans,6648,Manual,21762
Audi A3,Sedans,Sedans,34000,Manual,21750
Audi A3,Sedans,Sedans,1900,Manual,21750
Audi A3,Sedans,Sedans,6226,Manual,21729
Audi A3,Sedans,Sedans,26500,Manual,21700
Audi A3,Sedans,Sedans,13076,Manual,21700
Audi A3,Sedans,Sedans,13259,Manual,21700
Audi A3,Sedans,Sedans,17071,Manual,21700
Audi A3,Sedans,Sedans,4500,Manual,21680
Audi A3,Sedans,Sedans,25982,Manual,21680
Audi A3,Sedans,Sedans,15070,Manual,21650
Audi A3,Sedans,Sedans,8100,Manual,21650
Audi A3,Sedans,Sedans,3200,Manual,21550
Audi A3,Sedans,Sedans,5230,Manual,21640
Audi A3,Sedans,Sedans,17544,Manual,21600
Audi A3,Sedans,Sedans,17863,Manual,21600
Audi A3,Sedans,Sedans,0,Automatic,23900
Audi A3,Sedans,Sedans,0,Automatic,23900
Audi A3,Sedans,Sedans,0,Automatic,23900
Audi A3,Sedans,Sedans,10,Automatic,23900
Audi A3,Sedans,Sedans,0,Automatic,23900
Audi A3,Sedans,Sedans,80,Automatic,23900
Audi A3,Sedans,Sedans,10,Automatic,24500
Audi A3,Station wagon,Station wagon,3477,Automatic,25800
Audi A3,Station wagon,Station wagon,10,Automatic,25740
Audi A3,Station wagon,Station wagon,36,Automatic,26825
Audi A3,Sedans,Sedans,10,Automatic,26188
Audi A3,Sedans,Sedans,10,Automatic,26290
Audi A3,Sedans,Sedans,10,Automatic,26188
Audi A3,Sedans,Sedans,10,Automatic,26900
Audi A3,Sedans,Sedans,10,Automatic,26980
Audi A3,Sedans,Sedans,3500,Automatic,26590
Audi A3,Sedans,Sedans,10,Automatic,26290
Audi A3,Station wagon,Station wagon,10,Automatic,26990
Audi A3,Station wagon,Station wagon,4999,Automatic,27400
Audi A3,Sedans,Sedans,0,Automatic,27470
Audi A3,Sedans,Sedans,4999,Automatic,27400
Audi A3,Sedans,Sedans,10,Automatic,27488
Audi A3,Sedans,Sedans,10,Automatic,27488
Audi A3,Sedans,Sedans,0,Automatic,27449
Audi A3,Sedans,Sedans,50,Automatic,27350
Audi A3,Sedans,Sedans,6515,Automatic,27400
Audi A3,Sedans,Sedans,1,Automatic,26800
Audi A3,Sedans,Sedans,10,Automatic,27400
Audi A3,Sedans,Sedans,5800,Automatic,27370
Audi A3,Sedans,Sedans,10,Automatic,26800
Audi A3,Sedans,Sedans,50,Automatic,27350
Audi A3,Sedans,Sedans,20,Automatic,27318
Audi A3,Sedans,Sedans,15500,Automatic,27300
Audi A3,Sedans,Sedans,10,Automatic,27300
Audi A3,Sedans,Sedans,5000,Automatic,27300
Audi A3,Sedans,Sedans,3400,Automatic,27250
Audi A3,Sedans,Sedans,10,Automatic,27230
Audi A3,Station wagon,Station wagon,45,Automatic,27225
Audi A3,Sedans,Sedans,10,Automatic,27200
Audi A3,Sedans,Sedans,10,Automatic,26800
Audi A3,Sedans,Sedans,10,Automatic,26800
Audi A3,Sedans,Sedans,10,Automatic,26800
Audi A3,Sedans,Sedans,1,Automatic,26795
Audi A3,Sedans,Sedans,5300,Automatic,26770
Audi A3,Sedans,Sedans,9001,Automatic,26750
Audi A3,Station wagon,Station wagon,0,Automatic,26700
Audi A3,Sedans,Sedans,10,Automatic,26700
Audi A3,Sedans,Sedans,20,Automatic,27089
Audi A3,Sedans,Sedans,13000,Automatic,26970
Audi A3,Sedans,Sedans,10,Automatic,26980
Audi A3,Sedans,Sedans,10,Automatic,26980
Audi A3,Sedans,Sedans,1,Automatic,26700
Audi A3,Sedans,Sedans,11000,Automatic,26970
Audi A3,Sedans,Sedans,5000,Automatic,26970
Audi A3,Sedans,Sedans,5000,Automatic,26970
Audi A3,Sedans,Sedans,5000,Automatic,26950
Audi A3,Sedans,Sedans,10,Automatic,26950
Audi A3,Sedans,Sedans,50,Automatic,26950
Audi A3,Sedans,Sedans,50,Automatic,26950
Audi A3,Sedans,Sedans,7100,Automatic,26950
Audi A3,Sedans,Sedans,7100,Automatic,26950
Audi A3,Sedans,Sedans,50,Automatic,26950
Audi A3,Sedans,Sedans,50,Automatic,26950
Audi A3,Sedans,Sedans,20,Automatic,26940
Audi A3,Station wagon,Station wagon,35,Automatic,27025
Audi A3,Sedans,Sedans,20,Automatic,26940
Audi A3,Sedans,Sedans,3250,Automatic,27000
Audi A3,Sedans,Sedans,20,Automatic,26940
Audi A3,Station wagon,Station wagon,34,Automatic,27025
Audi A3,Sedans,Sedans,100,Automatic,27000
Audi A3,Sedans,Sedans,100,Automatic,27000
Audi A3,Sedans,Sedans,4054,Automatic,27000
Audi A3,Sedans,Sedans,7,Automatic,26999
Audi A3,Sedans,Sedans,1,Automatic,26998
Audi A3,Sedans,Sedans,82,Automatic,26999
Audi A3,Sedans,Sedans,1,Automatic,26998
Audi A3,Sedans,Sedans,0,Automatic,26995
Audi A3,Station wagon,Station wagon,0,Automatic,26990
Audi A3,Sedans,Sedans,8500,Automatic,26990
Audi A3,Sedans,Sedans,0,Automatic,26990
Audi A3,Sedans,Sedans,0,Automatic,26995
Audi A3,Station wagon,Station wagon,25,Automatic,26990
Audi A3,Station wagon,Station wagon,10,Automatic,26990
Audi A3,Sedans,Sedans,0,Automatic,26700
Audi A3,Sedans,Sedans,25,Automatic,26690
Audi A3,Station wagon,Station wagon,45,Automatic,26625
Audi A3,Sedans,Sedans,10,Automatic,26549
Audi A3,Sedans,Sedans,10,Automatic,26548
Audi A3,Sedans,Sedans,1,Automatic,26500
Audi A3,Sedans,Sedans,10,Automatic,26500
Audi A3,Sedans,Sedans,10,Automatic,26500
Audi A3,Sedans,Sedans,1,Automatic,26500
Audi A3,Sedans,Sedans,50,Automatic,26500
Audi A3,Sedans,Sedans,0,Automatic,26500
Audi A3,Sedans,Sedans,5800,Automatic,26500
Audi A3,Sedans,Sedans,0,Automatic,26500
Audi A3,Sedans,Sedans,10,Automatic,26488
Audi A3,Sedans,Sedans,10,Automatic,26488
Audi A3,Sedans,Sedans,5000,Automatic,26490
Audi A3,Sedans,Sedans,30,Automatic,26600
Audi A3,Sedans,Sedans,10,Automatic,26488
Audi A3,Station wagon,Station wagon,0,Automatic,26250
Audi A3,Sedans,Sedans,10,Automatic,26200
Audi A3,Sedans,Sedans,10,Automatic,26290
Audi A3,Sedans,Sedans,100,Automatic,26200
Audi A3,Sedans,Sedans,100,Automatic,26200
Audi A3,Sedans,Sedans,1650,Automatic,26200
Audi A3,Sedans,Sedans,100,Automatic,26200
Audi A3,Sedans,Sedans,100,Automatic,26200
Audi A3,Sedans,Sedans,10,Automatic,26188
Audi A3,Sedans,Sedans,30,Automatic,26200
Audi A3,Sedans,Sedans,10,Automatic,26188
Audi A3,Sedans,Sedans,10,Automatic,26188
Audi A3,Sedans,Sedans,10,Automatic,26188
Audi A3,Sedans,Sedans,10,Automatic,26188
Audi A3,Sedans,Sedans,9000,Automatic,26900
Audi A3,Sedans,Sedans,5500,Automatic,26900
Audi A3,Sedans,Sedans,10,Automatic,26488
Audi A3,Sedans,Sedans,10,Automatic,26188
Audi A3,Sedans,Sedans,10,Automatic,26488
Audi A3,Sedans,Sedans,50,Automatic,26400
Audi A3,Sedans,Sedans,183,Automatic,26400
Audi A3,Sedans,Sedans,1,Automatic,26400
Audi A3,Sedans,Sedans,10,Automatic,26400
Audi A3,Sedans,Sedans,50,Automatic,26400
Audi A3,Sedans,Sedans,300,Automatic,26900
Audi A3,Sedans,Sedans,60,Automatic,26900
Audi A3,Sedans,Sedans,6600,Automatic,26900
Audi A3,Sedans,Sedans,300,Automatic,26900
Audi A3,Sedans,Sedans,11,Automatic,26900
Audi A3,Sedans,Sedans,0,Automatic,26900
Audi A3,Sedans,Sedans,6600,Automatic,26900
Audi A3,Sedans,Sedans,5000,Automatic,26900
Audi A3,Sedans,Sedans,18000,Automatic,26890
Audi A3,Sedans,Sedans,19000,Automatic,26890
Audi A3,Sedans,Sedans,5000,Automatic,26880
Audi A3,Sedans,Sedans,100,Automatic,26880
Audi A3,Sedans,Sedans,50,Automatic,26400
Audi A3,Sedans,Sedans,0,Automatic,26300
Audi A3,Sedans,Sedans,10,Automatic,26300
Audi A3,Sedans,Sedans,5000,Automatic,26290
Audi A3,Sedans,Sedans,10,Automatic,26290
Audi A3,Sedans,Sedans,85,Automatic,26300
Audi A3,Sedans,Sedans,10,Automatic,26188
Audi A3,Sedans,Sedans,10,Automatic,26188
Audi A3,Station wagon,Station wagon,100,Automatic,26015
Audi A3,Sedans,Sedans,10,Automatic,26000
Audi A3,Sedans,Sedans,10,Automatic,26000
Audi A3,Sedans,Sedans,2,Automatic,26100
Audi A3,Sedans,Sedans,10,Automatic,26000
Audi A3,Sedans,Sedans,1,Automatic,25998
Audi A3,Sedans,Sedans,10,Automatic,25990
Audi A3,Station wagon,Station wagon,0,Automatic,25990
Audi A3,Station wagon,Station wagon,10,Automatic,25990
Audi A3,Sedans,Sedans,4500,Automatic,25990
Audi A3,Station wagon,Station wagon,10,Automatic,25990
Audi A3,Station wagon,Station wagon,10,Automatic,25990
Audi A3,Sedans,Sedans,10,Automatic,25980
Audi A3,Station wagon,Station wagon,10,Automatic,25990
Audi A3,Station wagon,Station wagon,14000,Automatic,25950
Audi A3,Sedans,Sedans,100,Automatic,25900
Audi A3,Sedans,Sedans,12500,Automatic,25900
Audi A3,Sedans,Sedans,10,Automatic,25950
Audi A3,Sedans,Sedans,10,Automatic,25900
Audi A3,Sedans,Sedans,5000,Automatic,25900
Audi A3,Sedans,Sedans,500,Automatic,25900
Audi A3,Sedans,Sedans,100,Automatic,25900
Audi A3,Sedans,Sedans,1,Automatic,25900
Audi A3,Sedans,Sedans,100,Automatic,25900
Audi A3,Sedans,Sedans,100,Automatic,25900
Audi A3,Sedans,Sedans,81,Automatic,25900
Audi A3,Sedans,Sedans,0,Automatic,25900
Audi A3,Sedans,Sedans,12500,Automatic,25900
Audi A3,Sedans,Sedans,10,Automatic,25800
Audi A3,Sedans,Sedans,10,Automatic,25600
Audi A3,Sedans,Sedans,50,Automatic,25899
Audi A3,Sedans,Sedans,50,Automatic,25899
Audi A3,Station wagon,Station wagon,100,Automatic,25884
Audi A3,Sedans,Sedans,60,Automatic,25500
Audi A3,Sedans,Sedans,10,Automatic,25500
Audi A3,Sedans,Sedans,1,Automatic,25500
Audi A3,Sedans,Sedans,6000,Automatic,25490
Audi A3,Station wagon,Station wagon,100,Automatic,25420
Audi A3,Sedans,Sedans,0,Automatic,25500
Audi A3,Sedans,Sedans,50,Automatic,25500
Audi A3,Sedans,Sedans,10,Automatic,24900
Audi A3,Sedans,Sedans,0,Automatic,25400
Audi A3,Sedans,Sedans,60,Automatic,25400
Audi A3,Sedans,Sedans,1,Automatic,25400
Audi A3,Sedans,Sedans,10,Automatic,25400
Audi A3,Sedans,Sedans,10,Automatic,24900
Audi A3,Sedans,Sedans,80,Automatic,24900
Audi A3,Sedans,Sedans,18000,Automatic,24890
Audi A3,Sedans,Sedans,18000,Automatic,24890
Audi A3,Sedans,Sedans,25,Automatic,24890
Audi A3,Sedans,Sedans,80,Automatic,24900
Audi A3,Sedans,Sedans,1,Automatic,24800
Audi A3,Sedans,Sedans,25,Automatic,24890
Audi A3,Sedans,Sedans,1,Automatic,24800
Audi A3,Sedans,Sedans,1,Automatic,24800
Audi A3,Sedans,Sedans,500,Automatic,24800
Audi A3,Sedans,Sedans,1,Automatic,24800
Audi A3,Sedans,Sedans,37,Automatic,24800
Audi A3,Sedans,Sedans,10,Automatic,24600
Audi A3,Sedans,Sedans,500,Automatic,24800
Audi A3,Sedans,Sedans,10,Automatic,25390
Audi A3,Sedans,Sedans,10,Automatic,25390
Audi A3,Sedans,Sedans,10,Automatic,25390
Audi A3,Sedans,Sedans,137,Automatic,25300
Audi A3,Sedans,Sedans,10,Automatic,25288
Audi A3,Sedans,Sedans,10,Automatic,25288
Audi A3,Sedans,Sedans,10,Automatic,25288
Audi A3,Station wagon,Station wagon,0,Automatic,25250
Audi A3,Sedans,Sedans,10,Automatic,25288
Audi A3,Sedans,Sedans,25,Automatic,25200
Audi A3,Sedans,Sedans,10,Automatic,25288
Audi A3,Station wagon,Station wagon,10,Automatic,24990
Audi A3,Sedans,Sedans,300,Automatic,24500
Audi A3,Sedans,Sedans,10,Automatic,24990
Audi A3,Sedans,Sedans,10,Automatic,24500
Audi A3,Station wagon,Station wagon,10,Automatic,24990
Audi A3,Sedans,Sedans,1,Automatic,24500
Audi A3,Station wagon,Station wagon,0,Automatic,24450
Audi A3,Station wagon,Station wagon,28,Automatic,24425
Audi A3,Sedans,Sedans,1,Automatic,24490
Audi A3,Sedans,Sedans,0,Automatic,24300
Audi A3,Sedans,Sedans,0,Automatic,24200
Audi A3,Sedans,Sedans,1,Automatic,24000
Audi A3,Sedans,Sedans,1,Automatic,24000
Audi A3,Station wagon,Station wagon,10,Automatic,24990
Audi A3,Sedans,Sedans,1,Automatic,24000
Audi A3,Sedans,Sedans,1,Automatic,24000
Audi A3,Sedans,Sedans,1,Automatic,24000
Audi A3,Sedans,Sedans,10,Automatic,23988
Audi A3,Sedans,Sedans,25,Automatic,23990
Audi A3,Sedans,Sedans,10,Automatic,23988
Audi A3,Sedans,Sedans,25,Automatic,23990
Audi A3,Sedans,Sedans,10,Automatic,23988
Audi A3,Sedans,Sedans,10,Automatic,23988
Audi A3,Sedans,Sedans,10,Automatic,23988
Audi A3,Sedans,Sedans,90,Automatic,23900
Audi A3,Sedans,Sedans,1,Automatic,23900
Audi A3,Sedans,Sedans,1,Automatic,23900
Audi A3,Sedans,Sedans,1,Automatic,23900
Audi A3,Sedans,Sedans,1,Automatic,23900
Audi A3,Sedans,Sedans,1,Automatic,23900
Audi A3,Sedans,Sedans,10,Automatic,23900
Audi A3,Station wagon,Station wagon,10,Automatic,24990
Audi A3,Sedans,Sedans,80,Automatic,23900
Audi A3,Sedans,Sedans,1988,Automatic,24980
Audi A3,Sedans,Sedans,10,Automatic,24989
Audi A3,Sedans,Sedans,3339,Automatic,24970
Audi A3,Sedans,Sedans,15500,Automatic,24970
Audi A3,Sedans,Sedans,100,Automatic,24960
Audi A3,Sedans,Sedans,100,Automatic,24950
Audi A3,Station wagon,Station wagon,28,Automatic,24925
Audi A3,Station wagon,Station wagon,0,Automatic,24900
Audi A3,Sedans,Sedans,10,Automatic,24900
Audi A3,Sedans,Sedans,0,Automatic,24900
Audi A3,Sedans,Sedans,10,Automatic,24900
Audi A3,Sedans,Sedans,10,Automatic,24900
Audi A3,Sedans,Sedans,10,Automatic,24900
Audi A3,Sedans,Sedans,35,Automatic,24900
Audi A3,Sedans,Sedans,80,Automatic,24900
Audi A3,Sedans,Sedans,10,Automatic,24900
Audi A3,Sedans,Sedans,80,Automatic,24900
Audi A3,Sedans,Sedans,10,Automatic,23900
Audi A3,Sedans,Sedans,10,Automatic,24900
Audi A3,Sedans,Sedans,10,Automatic,23900
Audi A3,Sedans,Sedans,100,Automatic,23900
Audi A3,Station wagon,Station wagon,0,Automatic,23850
Audi A3,Sedans,Sedans,80,Automatic,23900
Audi A3,Sedans,Sedans,80,Automatic,23900
Audi A3,Sedans,Sedans,1,Manual,21900
Audi A3,Sedans,Sedans,1,Manual,21900
Audi A3,Station wagon,Station wagon,33,Manual,22375
Audi A3,Station wagon,Station wagon,0,Manual,23450
Audi A3,Sedans,Sedans,0,Manual,22943
Audi A3,Station wagon,Station wagon,0,Manual,21854
Audi A3,Sedans,Sedans,10,Manual,22990
Audi A3,Sedans,Sedans,10,Manual,22588
Audi A3,Sedans,Sedans,300,Manual,23500
Audi A3,Sedans,Sedans,50,Manual,23650
Audi A3,Sedans,Sedans,100,Manual,23900
Audi A3,Sedans,Sedans,1,Manual,23990
Audi A3,Station wagon,Station wagon,10,Manual,23990
Audi A3,Sedans,Sedans,10,Manual,24590
Audi A3,Sedans,Sedans,10,Manual,24850
Audi A3,Sedans,Sedans,23,Manual,24800
Audi A3,Sedans,Sedans,10,Manual,23990
Audi A3,Sedans,Sedans,5000,Manual,24900
Audi A3,Station wagon,Station wagon,1797,Manual,24420
Audi A3,Sedans,Sedans,12000,Manual,24970
Audi A3,Sedans,Sedans,10,Manual,24590
Audi A3,Sedans,Sedans,10,Manual,24980
Audi A3,Sedans,Sedans,50,Manual,24950
Audi A3,Station wagon,Station wagon,0,Manual,24950
Audi A3,Sedans,Sedans,10,Manual,24590
Audi A3,Sedans,Sedans,10,Manual,24590
Audi A3,Sedans,Sedans,10,Manual,24590
Audi A3,Sedans,Sedans,10,Manual,24590
Audi A3,Sedans,Sedans,10,Manual,24590
Audi A3,Sedans,Sedans,10,Manual,24590
Audi A3,Sedans,Sedans,10,Manual,24500
Audi A3,Sedans,Sedans,10,Manual,24510
Audi A3,Sedans,Sedans,8000,Manual,24500
Audi A3,Compact,Compact,7,Manual,24490
Audi A3,Sedans,Sedans,10,Manual,24500
Audi A3,Sedans,Sedans,126,Manual,24490
Audi A3,Sedans,Sedans,6300,Manual,24450
Audi A3,Sedans,Sedans,3806,Manual,24444
Audi A3,Station wagon,Station wagon,3000,Manual,24440
Audi A3,Sedans,Sedans,1797,Manual,24420
Audi A3,Sedans,Sedans,6000,Manual,24980
Audi A3,Sedans,Sedans,2890,Manual,24980
Audi A3,Sedans,Sedans,1001,Manual,24980
Audi A3,Station wagon,Station wagon,44,Manual,24375
Audi A3,Sedans,Sedans,10,Manual,24300
Audi A3,Sedans,Sedans,6000,Manual,24950
Audi A3,Sedans,Sedans,3000,Manual,24980
Audi A3,Sedans,Sedans,50,Manual,24950
Audi A3,Sedans,Sedans,50,Manual,24950
Audi A3,Sedans,Sedans,50,Manual,24950
Audi A3,Sedans,Sedans,10,Manual,24920
Audi A3,Sedans,Sedans,0,Manual,24900
Audi A3,Sedans,Sedans,3100,Manual,24900
Audi A3,Sedans,Sedans,10,Manual,24900
Audi A3,Sedans,Sedans,5000,Manual,24900
Audi A3,Sedans,Sedans,1,Manual,24900
Audi A3,Sedans,Sedans,10,Manual,24900
Audi A3,Sedans,Sedans,100,Manual,24900
Audi A3,Sedans,Sedans,100,Manual,24900
Audi A3,Sedans,Sedans,1001,Manual,24900
Audi A3,Sedans,Sedans,10,Manual,24900
Audi A3,Compact,Compact,6000,Manual,24900
Audi A3,Sedans,Sedans,1,Manual,24890
Audi A3,Sedans,Sedans,9900,Manual,24870
Audi A3,Sedans,Sedans,3000,Manual,24890
Audi A3,Sedans,Sedans,2000,Manual,24890
Audi A3,Sedans,Sedans,5000,Manual,24879
Audi A3,Sedans,Sedans,20,Manual,24300
Audi A3,Sedans,Sedans,10,Manual,24300
Audi A3,Sedans,Sedans,10,Manual,24200
Audi A3,Sedans,Sedans,50,Manual,24150
Audi A3,Station wagon,Station wagon,44,Manual,24075
Audi A3,Sedans,Sedans,10,Manual,24100
Audi A3,Sedans,Sedans,50,Manual,24150
Audi A3,Sedans,Sedans,0,Manual,24000
Audi A3,Sedans,Sedans,10,Manual,24000
Audi A3,Station wagon,Station wagon,0,Manual,23999
Audi A3,Sedans,Sedans,8500,Manual,23999
Audi A3,Sedans,Sedans,10,Manual,24000
Audi A3,Sedans,Sedans,6000,Manual,23999
Audi A3,Station wagon,Station wagon,0,Manual,23996
Audi A3,Sedans,Sedans,0,Manual,23995
Audi A3,Sedans,Sedans,5,Manual,23990
Audi A3,Sedans,Sedans,10,Manual,24850
Audi A3,Sedans,Sedans,10,Manual,24300
Audi A3,Sedans,Sedans,12,Manual,23995
Audi A3,Sedans,Sedans,50,Manual,24300
Audi A3,Sedans,Sedans,30,Manual,24300
Audi A3,Sedans,Sedans,10,Manual,24288
Audi A3,Sedans,Sedans,10,Manual,24300
Audi A3,Sedans,Sedans,10,Manual,24288
Audi A3,Sedans,Sedans,10,Manual,24288
Audi A3,Sedans,Sedans,10,Manual,24288
Audi A3,Sedans,Sedans,10,Manual,24288
Audi A3,Sedans,Sedans,10,Manual,24288
Audi A3,Sedans,Sedans,10,Manual,24288
Audi A3,Sedans,Sedans,10,Manual,24288
Audi A3,Sedans,Sedans,10,Manual,24288
Audi A3,Sedans,Sedans,10,Manual,24288
Audi A3,Sedans,Sedans,27,Manual,24800
Audi A3,Sedans,Sedans,26,Manual,24800
Audi A3,Sedans,Sedans,10,Manual,24800
Audi A3,Station wagon,Station wagon,10,Manual,24790
Audi A3,Sedans,Sedans,1,Manual,24700
Audi A3,Sedans,Sedans,50,Manual,24800
Audi A3,Sedans,Sedans,10,Manual,24688
Audi A3,Sedans,Sedans,10,Manual,24688
Audi A3,Sedans,Sedans,10,Manual,24688
Audi A3,Sedans,Sedans,10,Manual,24688
Audi A3,Sedans,Sedans,5,Manual,24600
Audi A3,Sedans,Sedans,100,Manual,23990
Audi A3,Sedans,Sedans,10,Manual,24688
Audi A3,Station wagon,Station wagon,47,Manual,24675
Audi A3,Sedans,Sedans,50,Manual,24650
Audi A3,Sedans,Sedans,50,Manual,24650
Audi A3,Sedans,Sedans,10,Manual,23988
Audi A3,Sedans,Sedans,10,Manual,23988
Audi A3,Sedans,Sedans,10,Manual,23988
Audi A3,Sedans,Sedans,10,Manual,23988
Audi A3,Sedans,Sedans,6000,Manual,23980
Audi A3,Sedans,Sedans,2444,Manual,23980
Audi A3,Sedans,Sedans,10,Manual,23988
Audi A3,Sedans,Sedans,6000,Manual,23980
Audi A3,Sedans,Sedans,3521,Manual,23950
Audi A3,Sedans,Sedans,50,Manual,23950
Audi A3,Sedans,Sedans,50,Manual,23950
Audi A3,Sedans,Sedans,3200,Manual,23930
Audi A3,Sedans,Sedans,10,Manual,23920
Audi A3,Sedans,Sedans,100,Manual,23900
Audi A3,Sedans,Sedans,100,Manual,23900
Audi A3,Sedans,Sedans,100,Manual,23900
Audi A3,Sedans,Sedans,0,Manual,23900
Audi A3,Sedans,Sedans,1500,Manual,23900
Audi A3,Sedans,Sedans,2900,Manual,23900
Audi A3,Sedans,Sedans,10,Manual,23900
Audi A3,Sedans,Sedans,0,Manual,23900
